blm_category,missing_id
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394397
biolink:DiseaseOrPhenotypicFeature,UMLS:C5243534
biolink:DiseaseOrPhenotypicFeature,UMLS:C2609232
biolink:DiseaseOrPhenotypicFeature,UMLS:C1301751
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205722
biolink:DiseaseOrPhenotypicFeature,UMLS:C5236984
biolink:DiseaseOrPhenotypicFeature,UMLS:C5204707
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205499
biolink:DiseaseOrPhenotypicFeature,UMLS:C5212818
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233136
biolink:DiseaseOrPhenotypicFeature,UMLS:C5392852
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393884
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393153
biolink:DiseaseOrPhenotypicFeature,UMLS:C5231205
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233809
biolink:DiseaseOrPhenotypicFeature,UMLS:C5230927
biolink:DiseaseOrPhenotypicFeature,UMLS:C5235918
biolink:DiseaseOrPhenotypicFeature,UMLS:C5395581
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233442
biolink:DiseaseOrPhenotypicFeature,UMLS:C5396237
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393983
biolink:DiseaseOrPhenotypicFeature,UMLS:C4282107
biolink:DiseaseOrPhenotypicFeature,UMLS:C5392890
biolink:DiseaseOrPhenotypicFeature,UMLS:C5235924
biolink:DiseaseOrPhenotypicFeature,UMLS:C5230643
biolink:DiseaseOrPhenotypicFeature,UMLS:C5382004
biolink:DiseaseOrPhenotypicFeature,UMLS:C5382047
biolink:DiseaseOrPhenotypicFeature,UMLS:C5392824
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233700
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232289
biolink:DiseaseOrPhenotypicFeature,UMLS:C5206721
biolink:DiseaseOrPhenotypicFeature,UMLS:C5380740
biolink:DiseaseOrPhenotypicFeature,UMLS:C5236975
biolink:DiseaseOrPhenotypicFeature,UMLS:C5206336
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233424
biolink:DiseaseOrPhenotypicFeature,UMLS:C2827735
biolink:DiseaseOrPhenotypicFeature,UMLS:C5206873
biolink:DiseaseOrPhenotypicFeature,UMLS:C5397989
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232754
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394115
biolink:DiseaseOrPhenotypicFeature,UMLS:C5200928
biolink:DiseaseOrPhenotypicFeature,UMLS:C4086914
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205300
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232498
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205970
biolink:DiseaseOrPhenotypicFeature,UMLS:C1717821
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203024
biolink:DiseaseOrPhenotypicFeature,UMLS:C5231206
biolink:DiseaseOrPhenotypicFeature,UMLS:C5231183
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233749
biolink:DiseaseOrPhenotypicFeature,UMLS:C5231406
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233448
biolink:DiseaseOrPhenotypicFeature,UMLS:C0026101
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233633
biolink:DiseaseOrPhenotypicFeature,UMLS:C5202762
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393279
biolink:DiseaseOrPhenotypicFeature,UMLS:C5395496
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203340
biolink:DiseaseOrPhenotypicFeature,UMLS:C5380916
biolink:DiseaseOrPhenotypicFeature,UMLS:C5397640
biolink:DiseaseOrPhenotypicFeature,UMLS:C5381944
biolink:DiseaseOrPhenotypicFeature,UMLS:C5204630
biolink:DiseaseOrPhenotypicFeature,UMLS:C5204125
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233614
biolink:DiseaseOrPhenotypicFeature,UMLS:C2827736
biolink:DiseaseOrPhenotypicFeature,UMLS:C5202689
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393144
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394518
biolink:DiseaseOrPhenotypicFeature,UMLS:C5212183
biolink:DiseaseOrPhenotypicFeature,UMLS:C4321351
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205543
biolink:DiseaseOrPhenotypicFeature,UMLS:C5392223
biolink:DiseaseOrPhenotypicFeature,UMLS:C5235632
biolink:DiseaseOrPhenotypicFeature,UMLS:C5202919
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393216
biolink:DiseaseOrPhenotypicFeature,UMLS:C1519885
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394406
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203073
biolink:DiseaseOrPhenotypicFeature,UMLS:C0233385
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233156
biolink:DiseaseOrPhenotypicFeature,UMLS:C5202851
biolink:DiseaseOrPhenotypicFeature,UMLS:C5237713
biolink:DiseaseOrPhenotypicFeature,UMLS:C0445092
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394772
biolink:DiseaseOrPhenotypicFeature,UMLS:C5238454
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232496
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394395
biolink:DiseaseOrPhenotypicFeature,UMLS:C5392947
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205606
biolink:DiseaseOrPhenotypicFeature,UMLS:C5209250
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393945
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205886
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233436
biolink:DiseaseOrPhenotypicFeature,UMLS:C0159131
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233465
biolink:DiseaseOrPhenotypicFeature,UMLS:C4319731
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203095
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394260
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233181
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232344
biolink:DiseaseOrPhenotypicFeature,UMLS:C5382035
biolink:DiseaseOrPhenotypicFeature,UMLS:C5382005
biolink:DiseaseOrPhenotypicFeature,UMLS:C5236024
biolink:DiseaseOrPhenotypicFeature,UMLS:C5238925
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233739
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203499
biolink:DiseaseOrPhenotypicFeature,UMLS:C5207030
biolink:DiseaseOrPhenotypicFeature,UMLS:C0231347
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394393
biolink:DiseaseOrPhenotypicFeature,UMLS:C5381034
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232394
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233445
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203192
biolink:DiseaseOrPhenotypicFeature,UMLS:C5397945
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205657
biolink:DiseaseOrPhenotypicFeature,UMLS:C5238639
biolink:DiseaseOrPhenotypicFeature,UMLS:C5204119
biolink:DiseaseOrPhenotypicFeature,UMLS:C5382027
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394089
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205099
biolink:DiseaseOrPhenotypicFeature,UMLS:C5206108
biolink:DiseaseOrPhenotypicFeature,UMLS:C5394331
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393295
biolink:DiseaseOrPhenotypicFeature,UMLS:C5206431
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233087
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393898
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232529
biolink:DiseaseOrPhenotypicFeature,UMLS:C5382037
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233770
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233764
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233080
biolink:DiseaseOrPhenotypicFeature,UMLS:C5238693
biolink:DiseaseOrPhenotypicFeature,UMLS:C0205161
biolink:DiseaseOrPhenotypicFeature,UMLS:C5204778
biolink:DiseaseOrPhenotypicFeature,UMLS:C1955955
biolink:DiseaseOrPhenotypicFeature,UMLS:C5211834
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232788
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232313
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203865
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232484
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205881
biolink:DiseaseOrPhenotypicFeature,UMLS:C5232613
biolink:DiseaseOrPhenotypicFeature,UMLS:C5220986
biolink:DiseaseOrPhenotypicFeature,UMLS:C5214665
biolink:DiseaseOrPhenotypicFeature,UMLS:C5204310
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233733
biolink:DiseaseOrPhenotypicFeature,UMLS:C5393310
biolink:DiseaseOrPhenotypicFeature,UMLS:C5392948
biolink:DiseaseOrPhenotypicFeature,UMLS:C5231111
biolink:DiseaseOrPhenotypicFeature,UMLS:C4761314
biolink:DiseaseOrPhenotypicFeature,UMLS:C5204467
biolink:DiseaseOrPhenotypicFeature,UMLS:C5233646
biolink:DiseaseOrPhenotypicFeature,UMLS:C5238453
biolink:DiseaseOrPhenotypicFeature,UMLS:C5206406
biolink:DiseaseOrPhenotypicFeature,UMLS:C5205061
biolink:DiseaseOrPhenotypicFeature,UMLS:C0445071
biolink:DiseaseOrPhenotypicFeature,UMLS:C5203863
biolink:DiseaseOrPhenotypicFeature,UMLS:C1299586
biolink:Protein,UMLS:C1137119
biolink:Protein,UMLS:C0389304
biolink:Protein,UMLS:C1172181
biolink:Protein,UMLS:C5212444
biolink:Protein,UMLS:C0916696
biolink:Protein,UMLS:C4042484
biolink:Protein,UMLS:C0067996
biolink:Protein,UMLS:C5235271
biolink:Protein,UMLS:C4319772
biolink:Protein,UMLS:C5392200
biolink:Protein,UMLS:C1099474
biolink:Protein,UMLS:C0487019
biolink:Protein,UMLS:C0963762
biolink:Protein,UMLS:C4019291
biolink:Protein,UMLS:C4508930
biolink:Protein,UMLS:C1334189
biolink:Protein,UMLS:C0544980
biolink:Protein,UMLS:C1135613
biolink:Protein,UMLS:C0005456
biolink:Protein,UMLS:C5202911
biolink:Protein,UMLS:C5212815
biolink:Protein,UMLS:C3494280
biolink:Protein,UMLS:C1136699
biolink:Protein,UMLS:C0005457
biolink:Protein,UMLS:C0142216
biolink:Protein,UMLS:C4542170
biolink:Protein,UMLS:C5392126
biolink:Protein,UMLS:C3849896
biolink:Protein,UMLS:C1099473
biolink:Protein,UMLS:C5392142
biolink:Protein,UMLS:C0528335
biolink:Protein,UMLS:C5226330
biolink:Protein,UMLS:C1122842
biolink:Protein,UMLS:C0914905
biolink:Protein,UMLS:C4521288
biolink:Protein,UMLS:C0169110
biolink:Protein,UMLS:C5398049
biolink:Protein,UMLS:C1312975
biolink:Protein,UMLS:C1174096
biolink:Protein,UMLS:C0971455
biolink:Protein,UMLS:C0599740
biolink:Protein,UMLS:C0369011
biolink:Protein,UMLS:C5211305
biolink:Protein,UMLS:C1172703
biolink:Protein,UMLS:C1138085
biolink:Protein,UMLS:C5389886
biolink:Protein,UMLS:C1172058
biolink:Protein,UMLS:C1142804
biolink:Protein,UMLS:C0966118
biolink:Protein,UMLS:C5392128
biolink:Protein,UMLS:C5392121
biolink:Protein,UMLS:C5202768
biolink:Protein,UMLS:C0170195
biolink:Protein,UMLS:C5392872
biolink:Protein,UMLS:C0312522
biolink:Protein,UMLS:C0908428
biolink:Protein,UMLS:C0915629
biolink:Protein,UMLS:C5391444
biolink:Protein,UMLS:C0300228
biolink:Protein,UMLS:C0968370
biolink:Protein,UMLS:C0684163
biolink:Protein,UMLS:C0684162
biolink:Protein,UMLS:C0230664
biolink:Protein,UMLS:C1100100
biolink:Protein,UMLS:C3884024
biolink:Protein,UMLS:C0537770
biolink:Protein,UMLS:C5392152
biolink:Protein,UMLS:C0378073
biolink:Protein,UMLS:C1291755
biolink:Protein,UMLS:C1142856
biolink:Protein,UMLS:C0910201
biolink:Polypeptide,UMLS:C1563691
biolink:Polypeptide,UMLS:C1512313
biolink:Polypeptide,UMLS:C5236014
biolink:Polypeptide,UMLS:C5202603
biolink:Polypeptide,UMLS:C5392071
biolink:Polypeptide,UMLS:C1512665
biolink:Polypeptide,UMLS:C0002518
biolink:Polypeptide,UMLS:C0525021
biolink:Polypeptide,UMLS:C5202680
biolink:Polypeptide,UMLS:C1515099
biolink:Polypeptide,UMLS:C1517371
biolink:Polypeptide,UMLS:C0872168
biolink:Polypeptide,UMLS:C5392325
biolink:Polypeptide,UMLS:C0282534
biolink:Polypeptide,UMLS:C5391474
biolink:Polypeptide,UMLS:C1520109
biolink:Polypeptide,UMLS:C1512311
biolink:Polypeptide,UMLS:C1519623
biolink:Polypeptide,UMLS:C1518794
biolink:Polypeptide,UMLS:C5391473
biolink:Polypeptide,UMLS:C1511026
biolink:Polypeptide,UMLS:C0599216
biolink:Polypeptide,UMLS:C1519124
biolink:Polypeptide,UMLS:C1514535
biolink:Polypeptide,UMLS:C1518833
biolink:Polypeptide,UMLS:C1513163
biolink:Polypeptide,UMLS:C0080347
biolink:Polypeptide,UMLS:C0282535
biolink:Polypeptide,UMLS:C1511655
biolink:Polypeptide,UMLS:C1513812
biolink:Polypeptide,UMLS:C1519724
biolink:Polypeptide,UMLS:C1518827
biolink:Polypeptide,UMLS:C1433506
biolink:Polypeptide,UMLS:C1512475
biolink:Polypeptide,UMLS:C1515859
biolink:Polypeptide,UMLS:C5392182
biolink:Polypeptide,UMLS:C1511358
biolink:Polypeptide,UMLS:C1520108
biolink:Polypeptide,UMLS:C1512046
biolink:Polypeptide,UMLS:C1520153
biolink:Polypeptide,UMLS:C5392072
biolink:Polypeptide,UMLS:C1518456
biolink:Polypeptide,UMLS:C1519727
biolink:Polypeptide,UMLS:C1515032
biolink:Polypeptide,UMLS:C1517773
biolink:Polypeptide,UMLS:C1511990
biolink:Polypeptide,UMLS:C5392387
biolink:Polypeptide,UMLS:C1521889
biolink:Polypeptide,UMLS:C1515175
biolink:Polypeptide,UMLS:C1517692
biolink:Polypeptide,UMLS:C0037081
biolink:Polypeptide,UMLS:C0282536
biolink:Polypeptide,UMLS:C1517645
biolink:Polypeptide,UMLS:C1510701
biolink:Polypeptide,UMLS:C0598667
biolink:Polypeptide,UMLS:C1511015
biolink:Polypeptide,UMLS:C5392518
biolink:Polypeptide,UMLS:C1514490
biolink:Polypeptide,UMLS:C1511738
biolink:Polypeptide,UMLS:C1512495
biolink:Polypeptide,UMLS:C1514648
biolink:Polypeptide,UMLS:C1518803
biolink:Polypeptide,UMLS:C1514524
biolink:Polypeptide,UMLS:C1511012
biolink:Polypeptide,UMLS:C1518791
biolink:Polypeptide,UMLS:C1519063
biolink:Polypeptide,UMLS:C1511644
biolink:Polypeptide,UMLS:C1513806
biolink:Polypeptide,UMLS:C0920679
biolink:Polypeptide,UMLS:C1510939
biolink:Polypeptide,UMLS:C1519141
biolink:Polypeptide,UMLS:C0600499
biolink:Polypeptide,UMLS:C1511359
biolink:Polypeptide,UMLS:C5392211
biolink:Polypeptide,UMLS:C1514562
biolink:Polypeptide,UMLS:C0682969
biolink:Polypeptide,UMLS:C1511029
biolink:Polypeptide,UMLS:C1511331
biolink:Polypeptide,UMLS:C5392411
biolink:Polypeptide,UMLS:C1515557
biolink:Polypeptide,UMLS:C5235417
biolink:Polypeptide,UMLS:C1518792
biolink:Polypeptide,UMLS:C1516692
biolink:Polypeptide,UMLS:C5392070
biolink:Polypeptide,UMLS:C1511662
biolink:Polypeptide,UMLS:C1520222
biolink:Polypeptide,UMLS:C1518834
biolink:Polypeptide,UMLS:C1516143
biolink:Polypeptide,UMLS:C1512142
biolink:Polypeptide,UMLS:C1515174
biolink:Polypeptide,UMLS:C5392963
biolink:Polypeptide,UMLS:C5391482
biolink:PhenotypicFeature,UMLS:C5238747
biolink:PhenotypicFeature,UMLS:C5238761
biolink:PhenotypicFeature,UMLS:C5238636
biolink:PhenotypicFeature,UMLS:C5239562
biolink:PhenotypicFeature,UMLS:C5208366
biolink:PhenotypicFeature,UMLS:C5238643
biolink:PhenotypicFeature,UMLS:C5392978
biolink:PhenotypicFeature,UMLS:C5238871
biolink:Cell,UMLS:C5204267
biolink:Cell,UMLS:C5392346
biolink:Cell,UMLS:C5392106
biolink:Cell,UMLS:C5238924
biolink:Cell,UMLS:C5235893
biolink:Cell,UMLS:C5392177
biolink:Cell,UMLS:C5206702
biolink:Cell,UMLS:C5392114
biolink:GrossAnatomicalStructure,UMLS:C5235530
biolink:GrossAnatomicalStructure,UMLS:C5231298
biolink:GrossAnatomicalStructure,UMLS:C5235532
biolink:GrossAnatomicalStructure,UMLS:C0229960
biolink:GrossAnatomicalStructure,UMLS:C5239883
biolink:GrossAnatomicalStructure,UMLS:C5205234
biolink:GrossAnatomicalStructure,UMLS:C5235887
biolink:GrossAnatomicalStructure,UMLS:C5239866
biolink:GrossAnatomicalStructure,UMLS:C5237291
biolink:GrossAnatomicalStructure,UMLS:C5395287
biolink:GrossAnatomicalStructure,UMLS:C5235529
biolink:GrossAnatomicalStructure,UMLS:C5205403
biolink:GrossAnatomicalStructure,UMLS:C0686909
biolink:GrossAnatomicalStructure,UMLS:C5206429
biolink:GrossAnatomicalStructure,UMLS:C5379982
biolink:GrossAnatomicalStructure,UMLS:C0456626
biolink:GrossAnatomicalStructure,UMLS:C0229961
biolink:GrossAnatomicalStructure,UMLS:C5239431
biolink:GrossAnatomicalStructure,UMLS:C5234991
biolink:GrossAnatomicalStructure,UMLS:C5392170
biolink:GrossAnatomicalStructure,UMLS:C5231045
biolink:GrossAnatomicalStructure,UMLS:C5205399
biolink:GrossAnatomicalStructure,UMLS:C5235889
biolink:GrossAnatomicalStructure,UMLS:C5214462
biolink:GrossAnatomicalStructure,UMLS:C5205400
biolink:GrossAnatomicalStructure,UMLS:C5206700
biolink:GrossAnatomicalStructure,UMLS:C5205439
biolink:GrossAnatomicalStructure,UMLS:C5235890
biolink:GrossAnatomicalStructure,UMLS:C5205692
biolink:GrossAnatomicalStructure,UMLS:C5395280
biolink:GrossAnatomicalStructure,UMLS:C1180279
biolink:GrossAnatomicalStructure,UMLS:C5235531
biolink:GrossAnatomicalStructure,UMLS:C1180280
biolink:GrossAnatomicalStructure,UMLS:C5395228
biolink:GrossAnatomicalStructure,UMLS:C5231304
biolink:GrossAnatomicalStructure,UMLS:C5205401
biolink:GrossAnatomicalStructure,UMLS:C5236479
biolink:GrossAnatomicalStructure,UMLS:C5392100
biolink:GrossAnatomicalStructure,UMLS:C5205694
biolink:CellularComponent,UMLS:C5240857
biolink:CellularComponent,UMLS:C5380405
biolink:CellularComponent,UMLS:C5379847
biolink:CellularComponent,UMLS:C5380009
biolink:CellularComponent,UMLS:C5380159
biolink:CellularComponent,UMLS:C5380048
biolink:CellularComponent,UMLS:C5380118
biolink:CellularComponent,UMLS:C5380231
biolink:AnatomicalEntity,UMLS:C1179838
biolink:AnatomicalEntity,UMLS:C1550101
biolink:AnatomicalEntity,UMLS:C1522454
biolink:AnatomicalEntity,UMLS:C0230988
biolink:AnatomicalEntity,UMLS:C0440741
biolink:AnatomicalEntity,UMLS:C0438726
biolink:AnatomicalEntity,UMLS:C1179478
biolink:AnatomicalEntity,UMLS:C0162367
biolink:AnatomicalEntity,UMLS:C0542553
biolink:AnatomicalEntity,UMLS:C0025111
biolink:AnatomicalEntity,UMLS:C2827483
biolink:AnatomicalEntity,UMLS:C0440454
biolink:AnatomicalEntity,UMLS:C0444122
biolink:AnatomicalEntity,UMLS:C0438746
biolink:AnatomicalEntity,UMLS:C0487218
biolink:AnatomicalEntity,UMLS:C4726051
biolink:AnatomicalEntity,UMLS:C3826257
biolink:AnatomicalEntity,UMLS:C0444259
biolink:AnatomicalEntity,UMLS:C1532372
biolink:AnatomicalEntity,UMLS:C1257926
biolink:AnatomicalEntity,UMLS:C0493522
biolink:AnatomicalEntity,UMLS:C2919642
biolink:AnatomicalEntity,UMLS:C0001525
biolink:AnatomicalEntity,UMLS:C3494785
biolink:AnatomicalEntity,UMLS:C0857285
biolink:AnatomicalEntity,UMLS:C0227245
biolink:AnatomicalEntity,UMLS:C0444213
biolink:AnatomicalEntity,UMLS:C0586664
biolink:AnatomicalEntity,UMLS:C4738395
biolink:AnatomicalEntity,UMLS:C0440431
biolink:AnatomicalEntity,UMLS:C0444095
biolink:AnatomicalEntity,UMLS:C0227255
biolink:AnatomicalEntity,UMLS:C0444255
biolink:AnatomicalEntity,UMLS:C0227917
biolink:AnatomicalEntity,UMLS:C1444692
biolink:AnatomicalEntity,UMLS:C1179837
biolink:AnatomicalEntity,UMLS:C1550609
biolink:AnatomicalEntity,UMLS:C0440440
biolink:AnatomicalEntity,UMLS:C0586521
biolink:AnatomicalEntity,UMLS:C0450234
biolink:AnatomicalEntity,UMLS:C0444145
biolink:AnatomicalEntity,UMLS:C0475367
biolink:AnatomicalEntity,UMLS:C0444165
biolink:AnatomicalEntity,UMLS:C0230895
biolink:AnatomicalEntity,UMLS:C2315942
biolink:AnatomicalEntity,UMLS:C2983684
biolink:AnatomicalEntity,UMLS:C0229665
biolink:AnatomicalEntity,UMLS:C0444113
biolink:AnatomicalEntity,UMLS:C5231041
biolink:AnatomicalEntity,UMLS:C0444166
biolink:AnatomicalEntity,UMLS:C0006279
biolink:AnatomicalEntity,UMLS:C0238423
biolink:AnatomicalEntity,UMLS:C0444102
biolink:AnatomicalEntity,UMLS:C0444110
biolink:AnatomicalEntity,UMLS:C0444156
biolink:AnatomicalEntity,UMLS:C0005388
biolink:AnatomicalEntity,UMLS:C0222058
biolink:AnatomicalEntity,UMLS:C0444087
biolink:AnatomicalEntity,UMLS:C1292493
biolink:AnatomicalEntity,UMLS:C1516414
biolink:AnatomicalEntity,UMLS:C1550614
biolink:AnatomicalEntity,UMLS:C5239513
biolink:AnatomicalEntity,UMLS:C0230885
biolink:AnatomicalEntity,UMLS:C0444169
biolink:AnatomicalEntity,UMLS:C0440455
biolink:AnatomicalEntity,UMLS:C1959691
biolink:AnatomicalEntity,UMLS:C0229620
biolink:AnatomicalEntity,UMLS:C0444171
biolink:AnatomicalEntity,UMLS:C0475366
biolink:AnatomicalEntity,UMLS:C0444123
biolink:AnatomicalEntity,UMLS:C0487955
biolink:AnatomicalEntity,UMLS:C1272579
biolink:AnatomicalEntity,UMLS:C0036537
biolink:AnatomicalEntity,UMLS:C1549096
biolink:AnatomicalEntity,UMLS:C0450128
biolink:AnatomicalEntity,UMLS:C1292451
biolink:AnatomicalEntity,UMLS:C0729291
biolink:AnatomicalEntity,UMLS:C0229664
biolink:AnatomicalEntity,UMLS:C1300583
biolink:AnatomicalEntity,UMLS:C1444131
biolink:AnatomicalEntity,UMLS:C0440441
biolink:AnatomicalEntity,UMLS:C3828185
biolink:AnatomicalEntity,UMLS:C0440435
biolink:AnatomicalEntity,UMLS:C0010437
biolink:AnatomicalEntity,UMLS:C1550097
biolink:AnatomicalEntity,UMLS:C0440429
biolink:AnatomicalEntity,UMLS:C0475363
biolink:AnatomicalEntity,UMLS:C0444124
biolink:AnatomicalEntity,UMLS:C4266466
biolink:AnatomicalEntity,UMLS:C0036511
biolink:AnatomicalEntity,UMLS:C0005889
biolink:AnatomicalEntity,UMLS:C3838734
biolink:AnatomicalEntity,UMLS:C1392487
biolink:AnatomicalEntity,UMLS:C1179862
biolink:AnatomicalEntity,UMLS:C1550664
biolink:AnatomicalEntity,UMLS:C0225355
biolink:AnatomicalEntity,UMLS:C0439056
biolink:AnatomicalEntity,UMLS:C0225387
biolink:AnatomicalEntity,UMLS:C0178913
biolink:AnatomicalEntity,UMLS:C4040518
biolink:AnatomicalEntity,UMLS:C0438744
biolink:AnatomicalEntity,UMLS:C0020191
biolink:AnatomicalEntity,UMLS:C4744823
biolink:AnatomicalEntity,UMLS:C1531611
biolink:AnatomicalEntity,UMLS:C0011429
biolink:AnatomicalEntity,UMLS:C0585351
biolink:AnatomicalEntity,UMLS:C0444320
biolink:AnatomicalEntity,UMLS:C1272572
biolink:AnatomicalEntity,UMLS:C0444193
biolink:AnatomicalEntity,UMLS:C0520449
biolink:AnatomicalEntity,UMLS:C0439057
biolink:AnatomicalEntity,UMLS:C4048266
biolink:AnatomicalEntity,UMLS:C0026140
biolink:AnatomicalEntity,UMLS:C0333580
biolink:AnatomicalEntity,UMLS:C1292570
biolink:AnatomicalEntity,UMLS:C0444155
biolink:AnatomicalEntity,UMLS:C0162371
biolink:AnatomicalEntity,UMLS:C0860209
biolink:AnatomicalEntity,UMLS:C0438933
biolink:AnatomicalEntity,UMLS:C1511332
biolink:AnatomicalEntity,UMLS:C0444200
biolink:AnatomicalEntity,UMLS:C4685003
biolink:AnatomicalEntity,UMLS:C0038352
biolink:AnatomicalEntity,UMLS:C0444178
biolink:AnatomicalEntity,UMLS:C0017119
biolink:AnatomicalEntity,UMLS:C1531614
biolink:AnatomicalEntity,UMLS:C1550100
biolink:AnatomicalEntity,UMLS:C0230893
biolink:AnatomicalEntity,UMLS:C2711133
biolink:AnatomicalEntity,UMLS:C4047363
biolink:AnatomicalEntity,UMLS:C1550656
biolink:AnatomicalEntity,UMLS:C2827486
biolink:AnatomicalEntity,UMLS:C0221957
biolink:AnatomicalEntity,UMLS:C0444149
biolink:AnatomicalEntity,UMLS:C1186716
biolink:AnatomicalEntity,UMLS:C0016431
biolink:AnatomicalEntity,UMLS:C0440428
biolink:AnatomicalEntity,UMLS:C0440470
biolink:AnatomicalEntity,UMLS:C0542550
biolink:AnatomicalEntity,UMLS:C0582544
biolink:AnatomicalEntity,UMLS:C0026131
biolink:AnatomicalEntity,UMLS:C0444192
biolink:AnatomicalEntity,UMLS:C0444116
biolink:AnatomicalEntity,UMLS:C0227977
biolink:AnatomicalEntity,UMLS:C2586227
biolink:AnatomicalEntity,UMLS:C4726050
biolink:AnatomicalEntity,UMLS:C0370114
biolink:AnatomicalEntity,UMLS:C0227346
biolink:AnatomicalEntity,UMLS:C0333273
biolink:AnatomicalEntity,UMLS:C2985123
biolink:AnatomicalEntity,UMLS:C0457208
biolink:AnatomicalEntity,UMLS:C4722223
biolink:AnatomicalEntity,UMLS:C0444195
biolink:AnatomicalEntity,UMLS:C3179346
biolink:AnatomicalEntity,UMLS:C0856234
biolink:AnatomicalEntity,UMLS:C0015925
biolink:AnatomicalEntity,UMLS:C0587065
biolink:AnatomicalEntity,UMLS:C1265741
biolink:AnatomicalEntity,UMLS:C0017564
biolink:AnatomicalEntity,UMLS:C0333022
biolink:AnatomicalEntity,UMLS:C0444108
biolink:AnatomicalEntity,UMLS:C0440442
biolink:AnatomicalEntity,UMLS:C0025047
biolink:AnatomicalEntity,UMLS:C0444215
biolink:AnatomicalEntity,UMLS:C3698322
biolink:AnatomicalEntity,UMLS:C0444197
biolink:AnatomicalEntity,UMLS:C0225389
biolink:AnatomicalEntity,UMLS:C0444187
